MoleculeID,LogP_pred,LogP_predRange,AD_LogP,AD_index_LogP,Conf_index_LogP
Molecule_4670,3.85,[3.42:4.28],1,0.583,0.668
Molecule_4671,1.9,[1.88:1.9],1,0.998,0.943
Molecule_4672,2.15,[2.13:2.17],1,0.998,0.962
Molecule_4673,1.61,[1.61:1.67],1,0.998,0.834
Molecule_4674,3.53,[3.49:3.57],1,0.998,0.932
Molecule_4675,3.32,[2.6:3.98],0,0.464,0.575
Molecule_4676,2.96,[2.93:2.99],1,0.998,0.977
Molecule_4677,4.2,[4.14:4.26],1,0.998,0.859
Molecule_4678,2.27,[2.27:2.29],1,0.998,0.937
Molecule_4679,1.75,[1.28:2.22],1,0.535,0.673
Molecule_4680,-0.05,[-0.1:0],1,0.998,0.848
Molecule_4681,0.91,[0.87:0.95],1,0.998,0.921
Molecule_4682,-0.72,[-0.73:-0.72],1,0.998,0.988
Molecule_4683,-0,[-0.02:0.02],1,0.998,0.83
Molecule_4684,0.62,[0.49:0.75],1,0.998,0.765
Molecule_4685,-0.5,[-0.68:-0.32],1,0.998,0.753
Molecule_4686,0.8,[0.76:0.84],1,0.998,0.933
Molecule_4687,3.37,[3.33:3.41],1,0.998,0.957
Molecule_4688,5.28,[4.4:6.16],1,0.659,0.604
Molecule_4689,-0.66,[-0.67:-0.65],1,0.998,0.981
Molecule_4690,1.51,[0.77:2.25],1,0.681,0.685
Molecule_4691,-0.64,[-0.64:-0.6],1,0.998,0.887
Molecule_4692,5.47,[4.41:6.37],1,0.603,0.502
Molecule_4693,0.11,[0.07:0.15],1,0.998,0.87
Molecule_4694,3.23,[1.5:4.96],1,0.536,0.353
Molecule_4695,5.49,[5.4:5.58],1,0.998,0.893
Molecule_4696,5.18,[5.12:5.19],1,0.998,0.89
Molecule_4697,0.93,[0.93:0.98],1,0.998,0.858
Molecule_4698,4.68,[2.8:6.87],0,0.291,0.213
Molecule_4699,4.39,[3.28:5.5],1,0.465,0.507
Molecule_4700,1.45,[1.41:1.45],1,0.998,0.883
Molecule_4701,2.08,[1.47:2.69],1,0.523,0.599
Molecule_4702,8,[6.08:9.92],0,0.341,0.226
Molecule_4703,2.27,[2.22:2.32],1,0.998,0.934
Molecule_4704,1.8,[1.78:1.82],1,0.998,0.985
Molecule_4705,1.8,[1.79:1.81],1,0.998,0.992
Molecule_4706,1.94,[1.91:1.97],1,0.998,0.973
Molecule_4707,-0.35,[-0.36:-0.34],1,0.998,0.967
Molecule_4708,2.91,[2.9:3.1],1,0.998,0.705
Molecule_4709,1.1,[1.1:1.16],1,0.998,0.856
Molecule_4710,1.17,[1.13:1.21],1,0.998,0.862
Molecule_4711,3.88,[3.77:3.88],1,0.998,0.724
Molecule_4712,1.59,[1.55:1.63],1,0.998,0.803
Molecule_4713,2.76,[0.95:4.57],1,0.599,0.362
Molecule_4714,3.16,[3.08:3.17],1,0.998,0.888
Molecule_4715,2.66,[2.64:2.68],1,0.998,0.952
Molecule_4716,2.88,[2.86:2.9],1,0.998,0.958
Molecule_4717,4.75,[4.7:4.8],1,0.998,0.862
Molecule_4718,5.42,[5.41:5.47],1,0.998,0.873
Molecule_4719,1.52,[1.11:1.9],1,0.698,0.719
Molecule_4721,0.74,[0.52:0.96],1,0.622,0.769
Molecule_4722,0.29,[0.29:0.32],1,0.998,0.881
Molecule_4723,0.28,[0.22:0.34],1,0.998,0.906
Molecule_4724,0.41,[0.41:0.44],1,0.998,0.912
Molecule_4725,1.92,[1.76:2.14],1,0.593,0.757
Molecule_4726,2.2,[2.06:2.34],1,0.998,0.773
Molecule_4727,1.02,[1.01:1.05],1,0.998,0.908
Molecule_4728,4.11,[4.1:4.14],1,0.998,0.918
Molecule_4729,2.92,[2.92:2.99],1,0.998,0.812
Molecule_4730,-0.8,[-0.94:-0.66],1,0.998,0.854
Molecule_4731,-0.02,[-0.09:0.05],1,0.998,0.766
Molecule_4732,2.27,[2.19:2.41],1,0.998,0.775
Molecule_4733,2.86,[2.82:2.9],1,0.998,0.91
Molecule_4734,5.17,[5.08:5.17],1,0.998,0.791
Molecule_4735,3.23,[3.18:3.28],1,0.998,0.927
Molecule_4736,3.31,[3.3:3.32],1,0.998,0.993
Molecule_4737,3.69,[3.56:3.82],1,0.998,0.854
Molecule_4738,3.48,[3.35:3.49],1,0.998,0.763
Molecule_4739,0.86,[-0.5:2.22],1,0.558,0.455
Molecule_4740,-0.18,[-1.34:0.98],1,0.585,0.486
Molecule_4742,2.7,[2.67:2.73],1,0.998,0.916
Molecule_4743,3.84,[3.78:3.85],1,0.998,0.865
Molecule_4744,3.66,[3.59:3.73],1,0.998,0.897
Molecule_4745,3.48,[3.45:3.51],1,0.998,0.971
Molecule_4746,1.42,[1.4:1.44],1,0.998,0.934
Molecule_4747,1.58,[1.58:1.62],1,0.998,0.923
Molecule_4748,1.68,[1.64:1.72],1,0.998,0.924
Molecule_4749,-0.37,[-0.39:-0.35],1,0.998,0.988
Molecule_4750,4.19,[2.8:5.58],1,0.436,0.398
Molecule_4751,2.01,[1.98:2.04],1,0.998,0.974
Molecule_4752,1.85,[1.82:1.88],1,0.998,0.937
Molecule_4753,0.22,[0.21:0.4],1,0.998,0.722
Molecule_4754,2.45,[2.42:2.48],1,0.998,0.977
Molecule_4755,1.37,[1.35:1.39],1,0.998,0.925
Molecule_4756,1.59,[0.33:2.85],1,0.482,0.439
Molecule_4757,4.34,[3.46:5.07],1,0.597,0.551
Molecule_4758,6.31,[6.07:6.5],0,0.282,0.543
Molecule_4759,4.31,[3.02:5.6],1,0.449,0.443
Molecule_4760,1.06,[-0.22:2.34],0,0.285,0.353
Molecule_4761,2.8,[2.77:2.8],1,0.998,0.901
Molecule_4762,-0.81,[-1.33:-0.29],1,0.492,0.628
Molecule_4763,1.18,[1.15:1.21],1,0.998,0.91
Molecule_4764,1.55,[1.52:1.58],1,0.998,0.959
Molecule_4765,0.86,[0.86:0.89],1,0.998,0.904
Molecule_4766,3.12,[3.09:3.12],1,0.998,0.962
Molecule_4767,1.86,[1.8:1.92],1,0.998,0.866
Molecule_4768,1.26,[1.24:1.28],1,0.998,0.975
Molecule_4769,1.47,[1.47:1.51],1,0.998,0.93
Molecule_4770,5.03,[4.98:5.03],1,0.998,0.855
Molecule_4771,4.82,[4.76:4.88],1,0.998,0.911
Molecule_4772,0.89,[0.89:0.93],1,0.998,0.884
Molecule_4773,1.45,[0.88:2.32],1,0.773,0.594
Molecule_4774,1.49,[1.47:1.52],1,0.998,0.926
Molecule_4775,2.75,[2.72:2.78],1,0.998,0.984
Molecule_4776,1.96,[1.94:1.98],1,0.998,0.99
Molecule_4777,5.56,[5.52:5.6],1,0.998,0.912
Molecule_4778,1.53,[0.95:2.1],1,0.413,0.572
Molecule_4779,4.11,[4.1:4.16],1,0.998,0.909
Molecule_4780,2.49,[2.43:2.55],1,0.998,0.917
Molecule_4781,1.35,[1.32:1.38],1,0.998,0.969
Molecule_4782,1.58,[1.54:1.62],1,0.998,0.947
Molecule_4783,2.81,[2.79:2.83],1,0.998,0.966
Molecule_4784,-3.8,[-3.8:-3.74],1,0.998,0.779
Molecule_4785,2.37,[2.34:2.4],1,0.998,0.969
Molecule_4786,6.5,[6.5:6.6],1,0.998,0.781
Molecule_4787,1.93,[1:2.8],1,0.626,0.553
Molecule_4788,7.86,[7.51:8.18],0,0.425,0.647
Molecule_4789,2.74,[2.5:2.98],1,0.999,0.878
Molecule_4790,1.93,[1:2.8],1,0.626,0.553
Molecule_4791,4.33,[4.3:4.36],1,0.998,0.974
Molecule_4792,0.46,[-0.43:1.6],1,0.263,0.38
Molecule_4793,1.08,[-0.21:2.37],1,0.508,0.44
Molecule_4794,1.73,[1.07:2.39],1,0.574,0.594
Molecule_4795,3.83,[3.18:4.48],1,0.504,0.617
Molecule_4796,6.08,[4.97:7.19],1,0.532,0.5
Molecule_4798,-0.31,[-0.68:0.03],1,0.498,0.64
Molecule_4799,0.07,[-0.7:0.84],1,0.48,0.555
Molecule_4800,4.31,[3.81:4.81],1,0.547,0.637
Molecule_4801,3.83,[3.79:3.83],1,0.999,0.983
Molecule_4802,-1.27,[-3.67:1.13],0,0.164,0.121
Molecule_4803,3,[2.95:3.05],1,0.998,0.875
Molecule_4804,1.49,[-0.25:3.18],1,0.497,0.344
Molecule_4805,4.38,[3.94:4.82],0,0.364,0.615
Molecule_4806,4.4,[3.55:5.25],1,0.633,0.626
Molecule_4808,4.3,[4.26:4.34],1,0.998,0.964
Molecule_4809,4.61,[3.64:6.14],1,0.505,0.358
Molecule_4810,1.07,[-0.32:2.46],1,0.295,0.352
Molecule_4811,-0.47,[-1.44:0.5],1,0.478,0.542
Molecule_4812,3.25,[2.85:3.65],1,0.471,0.656
Molecule_4813,-0.01,[-1.45:0.98],1,0.696,0.458
Molecule_4814,0.5,[0.47:0.53],1,0.998,0.934
Molecule_4815,0.77,[0.75:0.78],1,0.998,0.917
Molecule_4816,-1.96,[-2.54:-1.5],1,0.6,0.656
Molecule_4817,-0.7,[-1.71:0.2],1,0.305,0.411
Molecule_4818,-0.36,[-0.81:0.09],1,0.479,0.635
Molecule_4819,3.34,[1.26:5.42],1,0.402,0.265
Molecule_4820,-0.06,[-1.29:1.17],1,0.585,0.495
Molecule_4821,3.34,[2.11:4.88],1,0.672,0.408
Molecule_4822,6.88,[5.6:8.16],1,0.362,0.444
Molecule_4823,0.27,[-1.17:1.55],1,0.521,0.41
Molecule_4824,5.64,[5.4:5.88],1,0.667,0.708
Molecule_4825,2.55,[1.58:3.52],1,0.551,0.501
Molecule_4826,2.66,[2.42:2.92],1,0.557,0.784
Molecule_4827,-1.75,[-1.8:-1.7],1,0.998,0.935
Molecule_4828,2.47,[1.4:3.54],1,0.629,0.543
Molecule_4829,4.18,[3.87:4.49],1,0.755,0.796
Molecule_4830,2.03,[0.53:3.53],1,0.486,0.365
Molecule_4831,4.73,[4.16:5.3],1,0.426,0.546
Molecule_4832,-2.19,[-2.76:-1.53],1,0.506,0.545
Molecule_4833,5.91,[5.01:6.81],1,0.673,0.578
Molecule_4834,5.94,[4.91:6.97],1,0.619,0.544
Molecule_4835,3.42,[3.07:3.71],1,0.566,0.725
Molecule_4836,2.71,[2.1:3.32],1,0.624,0.69
Molecule_4837,4.38,[3.23:5.53],1,0.601,0.532
Molecule_4838,8.13,[6.25:10.01],1,0.472,0.332
Molecule_4840,5.14,[4.37:5.91],1,0.649,0.628
Molecule_4841,2.36,[1.81:2.92],1,0.67,0.645
Molecule_4842,4.56,[4.07:5.05],1,0.694,0.714
Molecule_4843,1.1,[1.06:1.14],1,0.998,0.908
Molecule_4844,-0.09,[-0.14:-0.04],1,0.998,0.89
Molecule_4845,4.34,[3.96:4.75],1,0.786,0.741
Molecule_4846,2.22,[2.18:2.23],1,0.998,0.84
Molecule_4847,-1.04,[-3.05:1],1,0.426,0.272
Molecule_4848,5.25,[4.8:5.84],0,0.338,0.54
Molecule_4849,3.1,[2.81:3.39],1,0.635,0.794
Molecule_4850,1.17,[0.49:1.85],1,0.536,0.573
Molecule_4851,1.47,[0.91:2.03],1,0.696,0.704
Molecule_4852,-2.09,[-3.39:-0.76],1,0.275,0.321
Molecule_4853,3.47,[1.31:5.63],0,0.283,0.176
Molecule_4854,2.37,[2.19:2.55],1,0.516,0.759
Molecule_4855,-1.45,[-4.63:1.73],0,0.31,0.1
Molecule_4856,4.72,[4.69:4.75],1,0.998,0.916
Molecule_4857,3.12,[2.68:3.56],1,0.779,0.751
Molecule_4858,-0.13,[-0.87:0.61],1,0.442,0.583
Molecule_4859,10.4,[10.26:10.4],1,0.998,0.687
Molecule_4860,4.44,[3.75:5.13],1,0.624,0.64
Molecule_4861,4.52,[4.5:4.54],1,0.998,0.961
Molecule_4862,3.27,[3.22:3.32],1,0.998,0.871
Molecule_4863,5.9,[5.14:6.66],1,0.415,0.514
Molecule_4864,3.48,[2.75:4.4],1,0.696,0.591
Molecule_4865,1.22,[0.35:2.09],1,0.626,0.581
Molecule_4866,0.81,[0.48:1.14],1,0.656,0.763
Molecule_4867,3.52,[2.98:4.06],1,0.746,0.775
Molecule_4868,5.78,[5:6.59],1,0.551,0.567
Molecule_4869,4.05,[3.2:4.9],1,0.624,0.647
Molecule_4870,6.12,[5.69:6.5],1,0.538,0.692
Molecule_4871,1.44,[1.04:1.84],1,0.494,0.697
Molecule_4872,2.54,[2.44:2.64],1,0.683,0.816
Molecule_4873,-2.1,[-2.56:-1.64],1,0.492,0.681
Molecule_4874,-2.82,[-3.46:-2.18],0,0.47,0.558
Molecule_4875,6,[4.41:7.59],1,0.453,0.337
Molecule_4876,0.54,[-0.32:1.4],1,0.744,0.587
Molecule_4877,1.01,[0.36:1.66],1,0.655,0.664
Molecule_4878,7.07,[6:9.07],0,0.473,0.275
Molecule_4879,4.73,[4.42:5.04],1,0.769,0.773
Molecule_4880,5.01,[4.32:5.7],1,0.684,0.647
Molecule_4881,4.01,[3.01:5.01],1,0.623,0.626
Molecule_4882,4.17,[3.5:4.93],1,0.609,0.689
Molecule_4883,1.18,[0.47:1.89],1,0.558,0.631
Molecule_4884,2.21,[1.27:3.15],1,0.583,0.538
Molecule_4885,2.69,[2.51:2.87],1,0.638,0.782
Molecule_4886,4.22,[3.29:5.15],1,0.631,0.572
Molecule_4887,-0.37,[-2.15:1.41],1,0.327,0.289
Molecule_4888,4.1,[3.15:5.05],1,0.502,0.523
Molecule_4889,-0.13,[-1.6:1.69],1,0.559,0.323
Molecule_4890,3.25,[2.68:3.82],1,0.511,0.573
Molecule_4891,3.73,[3.68:3.78],1,0.998,0.865
Molecule_4892,3.05,[2.81:3.29],1,0.801,0.801
Molecule_4893,4,[2.43:5.57],1,0.489,0.361
Molecule_4894,6.82,[6.5:7.49],1,0.391,0.618
Molecule_4895,1.65,[1.32:1.98],1,0.593,0.727
Molecule_4896,0.61,[0.07:1.18],1,0.553,0.6
Molecule_4897,2.25,[1.88:2.62],1,0.667,0.691
Molecule_4898,-1.36,[-1.96:-0.76],1,0.454,0.585
Molecule_4899,3.59,[3.15:4.03],1,0.658,0.705
Molecule_4900,1.44,[-0.97:3.85],0,0.301,0.142
Molecule_4901,3.34,[3.32:3.36],1,0.998,0.984
Molecule_4902,2.16,[1.74:2.58],1,0.363,0.541
Molecule_4903,0.2,[0.11:0.21],1,0.998,0.805
Molecule_4904,3.09,[2.66:3.52],1,0.54,0.698
Molecule_4905,2.84,[2.39:3.29],1,0.563,0.687
Molecule_4906,-0.09,[-0.71:0.57],1,0.521,0.565
Molecule_4907,3.88,[3.36:4.4],1,0.761,0.721
Molecule_4908,2.26,[1.53:2.99],1,0.523,0.598
Molecule_4909,4.02,[3.47:4.57],1,0.546,0.719
Molecule_4910,2.51,[2.22:2.87],1,0.689,0.766
Molecule_4911,3.16,[3.16:3.19],1,0.998,0.844
Molecule_4912,2.67,[2.33:3.01],1,0.561,0.678
Molecule_4913,2.25,[2.16:2.34],1,0.998,0.861
Molecule_4914,4.76,[4.42:5.1],1,0.685,0.729
Molecule_4915,3.85,[3.37:4.38],1,0.612,0.643
Molecule_4916,4.55,[3.5:5.88],1,0.399,0.398
Molecule_4917,2.77,[2.34:3.05],1,0.534,0.658
Molecule_4918,3.51,[2.8:4.83],1,0.642,0.459
Molecule_4919,2.7,[2.16:3.24],1,0.684,0.705
Molecule_4920,4.17,[3.13:5.21],1,0.679,0.563
Molecule_4921,5.13,[4.6:5.66],1,0.723,0.743
Molecule_4922,3.26,[2.83:3.69],0,0.456,0.618
Molecule_4923,-0.2,[-1.99:1.59],1,0.49,0.322
Molecule_4924,-0.37,[-1.78:1.04],0,0.147,0.263
Molecule_4925,3.4,[2.78:4.02],1,0.543,0.635
Molecule_4926,4.57,[4.47:4.58],1,0.998,0.765
Molecule_4927,0.98,[-0.54:2.5],1,0.558,0.419
Molecule_4928,-0.36,[-1.19:0.47],1,0.424,0.514
Molecule_4929,2.01,[1.73:2.29],1,0.652,0.727
Molecule_4930,1.75,[1.01:2.48],1,0.571,0.62
Molecule_4931,1.21,[0.15:2.27],1,0.374,0.467
Molecule_4932,3.54,[3.11:3.9],1,0.589,0.641
Molecule_4933,4.6,[4.05:5.15],1,0.495,0.573
Molecule_4934,-2.79,[-4.68:-0.9],0,0.291,0.22
Molecule_4935,7.57,[6.2:9.11],1,0.415,0.372
Molecule_4936,3.15,[2.82:3.39],1,0.698,0.794
Molecule_4937,0.8,[0.26:1.34],1,0.633,0.676
Molecule_4938,-0.35,[-1.35:0.38],1,0.547,0.513
Molecule_4939,0.95,[0.32:1.58],1,0.811,0.697
Molecule_4940,-0.01,[-0.45:0.43],1,0.472,0.66
Molecule_4941,2.64,[2.22:3.06],1,0.658,0.716
Molecule_4942,0.45,[-0.15:1.05],1,0.487,0.558
Molecule_4943,0.41,[0.07:0.75],1,0.613,0.658
Molecule_4944,2.46,[2.17:2.75],1,0.721,0.777
Molecule_4945,1.82,[-0.03:3.25],1,0.485,0.321
Molecule_4946,1.39,[0.92:1.86],1,0.614,0.678
Molecule_4947,1.66,[1.04:2.28],1,0.574,0.639
Molecule_4948,2.33,[1.92:2.72],1,0.492,0.687
Molecule_4949,3.15,[2.7:3.49],1,0.571,0.601
Molecule_4950,2.83,[2.62:3.06],1,0.79,0.852
Molecule_4951,-2.21,[-2.66:-1.76],1,0.471,0.688
Molecule_4952,5.83,[4.95:6.5],1,0.43,0.479
Molecule_4953,3.39,[1.35:5.02],1,0.712,0.349
Molecule_4954,6.22,[5.88:6.56],1,0.568,0.681
Molecule_4955,3.37,[2.62:4.12],1,0.681,0.607
Molecule_4956,0.96,[0.6:1.32],1,0.463,0.603
Molecule_4957,8.35,[7.72:8.98],1,0.547,0.581
Molecule_4958,0.97,[0.5:1.44],1,0.654,0.682
Molecule_4959,2.87,[1.77:3.97],1,0.538,0.505
Molecule_4960,6.2,[6.11:6.29],1,0.998,0.835
Molecule_4961,2.5,[2.5:2.61],1,0.998,0.757
Molecule_4962,0.76,[0.37:1.15],1,0.555,0.698
Molecule_4963,4.14,[4:4.14],1,0.998,0.739
Molecule_4964,3.05,[3.02:3.08],1,0.998,0.962
Molecule_4965,-1.95,[-2.34:-1.56],1,0.542,0.676
Molecule_4966,7.33,[6:8.81],1,0.446,0.439
Molecule_4967,3.01,[2.97:3.05],1,0.998,0.969
Molecule_4968,2.84,[2.53:3.15],1,0.864,0.807
Molecule_4969,1.35,[1.3:1.4],1,0.998,0.902
Molecule_4970,-0.77,[-1.77:0.23],1,0.538,0.508
Molecule_4971,4.49,[3.41:5.57],1,0.459,0.443
Molecule_4972,-0.52,[-0.57:-0.47],1,0.998,0.895
Molecule_4973,7.91,[6.72:9.1],1,0.554,0.446
Molecule_4974,4.59,[3.7:5.49],1,0.491,0.445
Molecule_4975,1.07,[0.69:1.45],1,0.685,0.793
Molecule_4976,1.45,[1.11:1.79],1,0.587,0.786
Molecule_4977,2.26,[1.49:3.03],1,0.596,0.619
Molecule_4978,7.1,[6.12:8.08],1,0.682,0.612
Molecule_4979,-0.71,[-0.98:-0.44],1,0.57,0.752
Molecule_4980,1.93,[1.02:2.93],1,0.641,0.662
Molecule_4981,1,[0.47:1.53],1,0.628,0.643
Molecule_4982,1.71,[1.05:2.37],1,0.608,0.719
Molecule_4983,-2.05,[-4.57:0.47],0,0.355,0.129
Molecule_4984,0.75,[0.38:1.08],1,0.599,0.689
Molecule_4985,0.64,[-0.45:1.73],1,0.45,0.477
Molecule_4986,3.22,[3.18:3.23],1,0.998,0.895
Molecule_4987,2.56,[1.81:3.31],1,0.496,0.538
Molecule_4988,3.57,[1.69:5.45],1,0.337,0.275
Molecule_4989,2.39,[1.66:3.12],1,0.628,0.684
Molecule_4990,2.02,[1.78:2.26],1,0.577,0.779
Molecule_4991,0.78,[0.29:1.27],1,0.599,0.724
Molecule_4992,0.35,[-0.26:0.96],1,0.55,0.674
Molecule_4993,0.41,[0.07:0.75],1,0.582,0.671
Molecule_4994,1.44,[0.76:2.09],1,0.567,0.704
Molecule_4995,3.39,[2.48:4.3],1,0.614,0.632
Molecule_4996,5.74,[4.38:7.1],1,0.409,0.353
Molecule_4997,3.25,[0.7:5.8],0,0.235,0.107
Molecule_4998,3.5,[3.5:3.57],1,0.998,0.813
Molecule_4999,1.85,[1.82:1.88],1,0.998,0.988
Molecule_5000,1.23,[1.21:1.25],1,0.998,0.905
Molecule_5001,1.49,[1.2:1.78],1,0.682,0.753
Molecule_5002,6.68,[6:7.61],0,0.402,0.481
Molecule_5003,6.88,[6:8.21],0,0.361,0.379
Molecule_5004,8.47,[6.3:10.64],1,0.43,0.219
Molecule_5005,2.52,[1.02:4.02],1,0.555,0.417
Molecule_5006,8.86,[7.9:9.94],1,0.395,0.38
Molecule_5007,1.2,[1.2:1.28],1,0.998,0.8
Molecule_5008,6.4,[4.86:7.94],1,0.493,0.419
Molecule_5009,3.49,[1.85:5.97],1,0.676,0.246
Molecule_5010,-0.2,[-1.52:1.12],1,0.501,0.404
Molecule_5011,1.02,[0.48:1.49],1,0.665,0.681
Molecule_5012,0.72,[0.28:1.3],1,0.496,0.598
Molecule_5013,4.07,[3.67:4.47],1,0.488,0.596
Molecule_5014,2.79,[2.4:3.18],1,0.593,0.726
Molecule_5015,0.91,[0.2:1.61],1,0.561,0.622
Molecule_5016,6.21,[4.78:7.64],1,0.4,0.361
Molecule_5017,2.62,[1.82:3.42],1,0.497,0.579
Molecule_5018,6.28,[4.99:7.57],0,0.464,0.432
Molecule_5019,4.9,[4.16:5.64],1,0.59,0.634
Molecule_5020,6.31,[5.18:7.44],0,0.397,0.43
Molecule_5021,4.51,[4.3:4.72],1,0.72,0.769
Molecule_5022,1.07,[0.37:1.74],1,0.621,0.603
Molecule_5023,4.4,[4.35:4.4],1,0.998,0.87
Molecule_5024,2.88,[2.34:3.3],1,0.688,0.685
Molecule_5025,3.61,[3.22:4],1,0.587,0.698
Molecule_5026,-0.46,[-0.49:-0.43],1,0.998,0.986
Molecule_5027,0.93,[0.05:1.81],1,0.523,0.512
Molecule_5028,6.75,[5.77:7.73],1,0.356,0.462
Molecule_5029,5.7,[4.73:6.5],1,0.424,0.491
Molecule_5030,-0.48,[-1.72:0.76],1,0.637,0.484
Molecule_5031,4.86,[4.57:5.15],1,0.588,0.722
Molecule_5032,2.6,[1.91:3.29],1,0.651,0.624
Molecule_5033,6.4,[6.36:6.44],1,0.998,0.896
Molecule_5034,5.59,[5.23:5.95],1,0.586,0.724
Molecule_5035,-1.13,[-2.07:-0.19],1,0.597,0.551
Molecule_5036,6.84,[6.2:7.77],0,0.328,0.477
Molecule_5037,3,[2.94:3.06],1,0.998,0.841
Molecule_5038,0.68,[-0.4:1.76],1,0.439,0.473
Molecule_5039,2.14,[-0.45:4.73],1,0.364,0.122
Molecule_5040,0.11,[-0.73:0.76],1,0.599,0.594
Molecule_5041,0.65,[0.33:0.97],1,0.644,0.747
Molecule_5042,5.32,[4.4:6.31],1,0.577,0.52
Molecule_5043,2.58,[2.13:2.97],1,0.59,0.663
Molecule_5044,2.56,[1.79:3.33],1,0.391,0.451
Molecule_5045,1.35,[1.28:1.42],1,0.998,0.839
Molecule_5046,0.71,[-0.39:1.81],1,0.464,0.539
Molecule_5047,3.34,[2.34:4.34],1,0.59,0.557
Molecule_5048,3.22,[1.5:4.94],1,0.505,0.343
Molecule_5049,3.32,[1.92:4.72],1,0.481,0.401
Molecule_5050,3.17,[2.01:4.33],1,0.48,0.436
Molecule_5051,2.09,[1.21:2.97],1,0.419,0.508
Molecule_5052,2.36,[2.06:2.66],1,0.435,0.662
Molecule_5053,1.6,[1.29:1.91],1,0.471,0.673
Molecule_5054,-0.72,[-2.36:0.92],1,0.453,0.348
Molecule_5055,7.48,[6.75:8.18],1,0.321,0.455
Molecule_5056,3.49,[2.56:4.42],1,0.47,0.513
Molecule_5057,2.88,[0.85:4.91],1,0.478,0.254
Molecule_5058,3.52,[2:5.04],1,0.513,0.492
Molecule_5059,3.41,[2.49:4.33],1,0.506,0.505
Molecule_5060,4.94,[2.56:7.2],1,0.458,0.284
Molecule_5061,1.17,[-0.04:2.38],1,0.559,0.486
Molecule_5062,2.72,[1.67:3.6],1,0.489,0.544
Molecule_5063,3.01,[-0.89:6.91],1,0.317,0.1
Molecule_5064,3.23,[2.58:3.87],1,0.562,0.613
Molecule_5065,6.31,[5.59:7.03],1,0.441,0.515
Molecule_5066,3.02,[0.57:4.8],1,0.475,0.185
Molecule_5067,5.85,[4.81:6.89],1,0.367,0.47
Molecule_5068,2.94,[0.97:4.91],1,0.447,0.27
Molecule_5069,0.87,[-0.58:2.32],1,0.215,0.303
Molecule_5070,-0.09,[-2.3:2.35],1,0.241,0.111
Molecule_5071,-0.11,[-1.31:1.09],1,0.513,0.521
Molecule_5072,0.56,[-0.12:1.24],1,0.696,0.723
Molecule_5073,3.67,[2.74:4.56],1,0.614,0.597
Molecule_5074,3.18,[2.33:4.03],1,0.533,0.555
Molecule_5075,3.2,[3.16:3.24],1,0.998,0.911
Molecule_5076,2.84,[2.15:3.53],1,0.578,0.603
Molecule_5077,2.08,[1.86:2.3],1,0.617,0.739
Molecule_5078,3.43,[2.72:4.14],1,0.712,0.632
Molecule_5079,0.29,[-0.3:0.88],1,0.583,0.62
Molecule_5080,3.67,[2.63:4.71],1,0.585,0.57
Molecule_5081,1.3,[0.96:1.64],1,0.62,0.729
Molecule_5082,4.32,[4.16:4.48],1,0.722,0.763
Molecule_5083,3.5,[3.45:3.55],1,0.998,0.89
Molecule_5084,4.14,[3.04:5.24],1,0.463,0.467
Molecule_5085,2.62,[2.58:2.66],1,0.998,0.976
Molecule_5086,-0.73,[-1.39:-0.21],1,0.553,0.64
Molecule_5087,2.59,[1.99:3.19],1,0.482,0.629
Molecule_5088,0.88,[0.14:1.62],1,0.649,0.583
Molecule_5089,1.61,[0.8:2.43],1,0.568,0.561
Molecule_5090,2.98,[0.3:5.66],1,0.396,0.162
Molecule_5091,2.08,[-0.19:4.35],1,0.462,0.245
Molecule_5092,3.17,[2.58:3.76],1,0.592,0.651
Molecule_5093,2.05,[-0.24:4.34],1,0.451,0.238
Molecule_5094,3.12,[2.38:3.86],1,0.493,0.517
Molecule_5095,2.1,[0.39:3.36],1,0.582,0.373
Molecule_5096,2.89,[0.77:5.01],1,0.556,0.272
Molecule_5097,4.83,[3.93:5.73],1,0.506,0.484
Molecule_5098,2.31,[0.87:3.75],1,0.571,0.468
Molecule_5099,3.72,[2.92:4.52],1,0.543,0.584
Molecule_5100,2.95,[2.36:3.54],1,0.54,0.603
Molecule_5101,4.12,[3.29:4.95],1,0.577,0.569
Molecule_5102,2.55,[2.26:2.84],1,0.593,0.755
Molecule_5103,5.64,[4.68:6.6],1,0.464,0.479
Molecule_5104,4.07,[2.93:5.21],1,0.434,0.423
Molecule_5105,1.17,[0.47:1.87],1,0.483,0.532
Molecule_5106,2.8,[2.22:3.38],1,0.597,0.646
Molecule_5107,0.22,[-0.16:0.6],1,0.585,0.709
Molecule_5108,0.02,[-0.13:0.17],1,0.617,0.791
Molecule_5109,3.58,[3.17:3.95],1,0.554,0.705
Molecule_5110,-0.17,[-0.17:-0.12],1,0.998,0.827
Molecule_5111,3.06,[1.61:4.48],1,0.547,0.431
Molecule_5112,6.78,[6:7.69],0,0.336,0.459
Molecule_5113,1.6,[0.95:2.25],1,0.6,0.615
Molecule_5114,1.8,[1.39:2.21],1,0.61,0.757
Molecule_5115,2.33,[0.47:4.19],0,0.307,0.294
Molecule_5116,-2.4,[-2.84:-1.96],1,0.545,0.682
Molecule_5117,0.62,[0.21:1.03],1,0.615,0.701
Molecule_5118,0.37,[0.16:0.58],1,0.611,0.718
Molecule_5119,4.16,[2.94:5.38],1,0.504,0.419
